Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Barcode,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Status
building-blocks-puzzle-train-first-alphapet-2,Building Blocks Puzzle Train First Alphapet,"<p>Building Blocks Puzzle Train First Alphapet by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,9781488916076,9781488916076,200,,deny,manual,45.0,TRUE,TRUE,active
zap-pom-pom-friends,ZAP! Pom-pom Friends,"<p>ZAP! Pom-pom Friends by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,9781488945823,9781488945823,200,,deny,manual,45.0,TRUE,TRUE,active
pom-pom-animal-kit-panda,Pom Pom Animal Kit-panda,"<p>Pom Pom Animal Kit-panda by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,6901234570472,6901234570472,200,,deny,manual,25.0,TRUE,TRUE,active
pom-pom-animal-kit-rabbit,Pom Pom Animal Kit-rabbit,"<p>Pom Pom Animal Kit-rabbit by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,6901234570458,6901234570458,200,,deny,manual,25.0,TRUE,TRUE,active
pom-pom-animal-kit-alpaca,Pom Pom Animal Kit-alpaca,"<p>Pom Pom Animal Kit-alpaca by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,6901234570465,6901234570465,200,,deny,manual,25.0,TRUE,TRUE,active
pom-pom-animal-kit-fox,Pom Pom Animal Kit-fox,"<p>Pom Pom Animal Kit-fox by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,6901234570489,6901234570489,200,,deny,manual,25.0,TRUE,TRUE,active
african-adventure-colouring-activity-set,African Adventure Colouring & Activity Set,"<p>African Adventure Colouring & Activity Set by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,9780794445171,9780794445171,200,,deny,manual,24.0,TRUE,TRUE,active
discover-the-dinosaurs-colouring-activity-set,Discover the Dinosaurs Colouring & Activity Set,"<p>Discover the Dinosaurs Colouring & Activity Set by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,9781488923135,9781488923135,200,,deny,manual,24.0,TRUE,TRUE,active
the-very-hungry-caterpiller-activity-set,The Very Hungry Caterpiller & Activity Set,"<p>The Very Hungry Caterpiller & Activity Set by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,9781488954009,9781488954009,200,,deny,manual,24.0,TRUE,TRUE,active
the-very-hungry-caterpiller-finger-prints,The Very Hungry Caterpiller Finger Prints,"<p>The Very Hungry Caterpiller Finger Prints by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,9781488954498,9781488954498,200,,deny,manual,23.0,TRUE,TRUE,active
under-the-sea-finger-prints,Under the Sea Finger Prints,"<p>Under the Sea Finger Prints by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,9781488959622,9781488959622,200,,deny,manual,23.0,TRUE,TRUE,active
on-the-farm-finger-prints,On the Farm Finger Prints,"<p>On the Farm Finger Prints by Hi6. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi6,Learning & Activity,"Learning & Activity, Activity, Hi6",TRUE,Title,Default Title,9781488913600,9781488913600,200,,deny,manual,23.0,TRUE,TRUE,active
magical-rainbowland-finger-prints,Magical Rainbowland Finger Prints,"<p>Magical Rainbowland Finger Prints by Hi7. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi7,Learning & Activity,"Learning & Activity, Activity, Hi7",TRUE,Title,Default Title,9781488947896,9781488947896,200,,deny,manual,23.0,TRUE,TRUE,active
adorable-axolotls-colouring-activity-set,Adorable Axolotls Colouring & Activity Set,"<p>Adorable Axolotls Colouring & Activity Set by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,9781488952296,9781488952296,200,,deny,manual,20.0,TRUE,TRUE,active
zap-kawaii-rock-painting-kiy,Zap Kawaii Rock Painting Kiy,"<p>Zap Kawaii Rock Painting Kiy by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Art & Craft,"Art & Craft, Activity, Hi5",TRUE,Title,Default Title,9781488918612,9781488918612,200,,deny,manual,48.0,TRUE,TRUE,active
zap-frienship-bracelet,Zap Frienship Bracelet,"<p>Zap Frienship Bracelet by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,9781488945830,9781488945830,200,,deny,manual,40.0,TRUE,TRUE,active
my-roar-some-dinosaurs-puzzle-activity-book,My Roar-some Dinosaurs Puzzle & Activity Book,"<p>My Roar-some Dinosaurs Puzzle & Activity Book by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Activity, Hi5",TRUE,Title,Default Title,9781865155852,9781865155852,200,,deny,manual,16.0,TRUE,TRUE,active
craft-maker-cross-stitch-kit,Craft Maker Cross-stitch Kit,"<p>Craft Maker Cross-stitch Kit by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Art & Craft,"Art & Craft, Activity, Hi5",TRUE,Title,Default Title,9354537006570,9354537006570,200,,deny,manual,42.0,TRUE,TRUE,active
incredible-but-true-bugs-insects,Incredible But True Bugs&insects,"<p>Incredible But True Bugs&insects by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Notebooks & Books,"Notebooks & Books, Books, Hi5",TRUE,Title,Default Title,9781488952234,9781488952234,200,,deny,manual,48.0,TRUE,TRUE,active
incredible-but-true-space,Incredible But True : Space,"<p>Incredible But True : Space by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Notebooks & Books,"Notebooks & Books, Books, Hi5",TRUE,Title,Default Title,9781488913679,9781488913679,200,,deny,manual,48.0,TRUE,TRUE,active
incredible-but-true-animals,Incredible But True : Animals,"<p>Incredible But True : Animals by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Notebooks & Books,"Notebooks & Books, Books, Hi5",TRUE,Title,Default Title,9781488913679,9781488913679,200,,deny,manual,48.0,TRUE,TRUE,active
incredible-but-true-dinasours,Incredible But True : Dinasours,"<p>Incredible But True : Dinasours by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Notebooks & Books,"Notebooks & Books, Books, Hi5",TRUE,Title,Default Title,9781488913655,9781488913655,200,,deny,manual,48.0,TRUE,TRUE,active
naruto-gift-box,Naruto Gift Box,"<p>Naruto Gift Box by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Art & Craft,"Art & Craft, Figurine, Hi5",TRUE,Title,Default Title,8412906903491,8412906903491,200,,deny,manual,90.0,TRUE,TRUE,active
preschool,Preschool,"<p>Preschool by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Notebooks & Books,"Notebooks & Books, Books, Hi5",TRUE,Title,Default Title,9781488945205,9781488945205,200,,deny,manual,20.0,TRUE,TRUE,active
preschool-2,Preschool,"<p>Preschool by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Notebooks & Books,"Notebooks & Books, Books, Hi5",TRUE,Title,Default Title,9781488945212,9781488945212,200,,deny,manual,20.0,TRUE,TRUE,active
preschool-3,Preschool,"<p>Preschool by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Notebooks & Books,"Notebooks & Books, Books, Hi5",TRUE,Title,Default Title,9781488924095,9781488924095,200,,deny,manual,20.0,TRUE,TRUE,active
preschool-4,Preschool,"<p>Preschool by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Notebooks & Books,"Notebooks & Books, Books, Hi5",TRUE,Title,Default Title,9781488924095,9781488924095,200,,deny,manual,20.0,TRUE,TRUE,active
preschool-5,Preschool,"<p>Preschool by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Notebooks & Books,"Notebooks & Books, Books, Hi5",TRUE,Title,Default Title,9781488945229,9781488945229,200,,deny,manual,20.0,TRUE,TRUE,active
preschool-6,Preschool,"<p>Preschool by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Notebooks & Books,"Notebooks & Books, Books, Hi5",TRUE,Title,Default Title,9781488945199,9781488945199,200,,deny,manual,20.0,TRUE,TRUE,active
how-viruses-work,How Viruses Work?,"<p>How Viruses Work? by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Science, Hi5",TRUE,Title,Default Title,5291664009668,5291664009668,200,,deny,manual,65.0,TRUE,TRUE,active
how-buoyancy-works,How Buoyancy Works,"<p>How Buoyancy Works by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Science, Hi5",TRUE,Title,Default Title,5291664017007,5291664017007,200,,deny,manual,65.0,TRUE,TRUE,active
how-inertia-works,How Inertia Works,"<p>How Inertia Works by Hi5. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Hi5,Learning & Activity,"Learning & Activity, Science, Hi5",TRUE,Title,Default Title,5291664017014,5291664017014,200,,deny,manual,65.0,TRUE,TRUE,active
bandit-ball-and-color-vision,Bandit Ball and Color Vision,"<p>Bandit Ball and Color Vision by Magic. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Magic,Learning & Activity,"Learning & Activity, Magic, Magic",TRUE,Title,Default Title,6932547928964,6932547928964,200,,deny,manual,7.0,TRUE,TRUE,active
card-tricks,Card Tricks,"<p>Card Tricks by Magic. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Magic,Learning & Activity,"Learning & Activity, Magic, Magic",TRUE,Title,Default Title,6932547928964,6932547928964,200,,deny,manual,7.0,TRUE,TRUE,active
color-blook-escape,Color Blook Escape,"<p>Color Blook Escape by Magic. Available at Tiny Inks, Abu Dhabi.</p><p>Delivery across Abu Dhabi in 1–2 business days and the rest of the UAE in 2–4. Free gift wrap on every order.</p>",Magic,Learning & Activity,"Learning & Activity, Magic, Magic",TRUE,Title,Default Title,6932547928964,6932547928964,200,,deny,manual,7.0,TRUE,TRUE,active
